"Index","Library Ref","Library Path","Footprint Ref","Footprint Path","Description","Manufacturer 1","Manufacturer Part Number 1","Location","LCSC","Digikey","Mouser","TME","JAMECO","GenericName","Package","ICtype"
"f150e30c-3fb3-4212-8b48-142a87b3b748","","","","","IC,LM324,DIP14","NATIONAL","LM324","MARS152","","","","","","LM324","DIP14",""
"9953f8ea-e834-474d-bdf0-a3f0e82fdef5","","","","","IC,LM339,DIP14","NATIONAL","LM339","MARS152","","","","","","LM339","DIP14",""
"533e6bb8-57fd-4fca-b889-f3d2ea3141bb","","","DIP8","","IC,LM358,DIP8","NATIONAL","LM358","MARS152","","","","","","LM358","DIP8",""
"49a28cb7-a411-4ea1-81f4-6e90a3f96933","","","DIP8","","IC,LM741,DIP8","NATIONAL","LM741","MARS152","","","","","","LM741","DIP8",""
"a9104498-4d8f-435a-82e4-e4b0ba0d9c35","","","","","IC,LM2676-3.3","NATIONAL","LM2676-3.3","","","","","","","LM2676-3.3","",""
"f6d18b64-5b52-4255-83ca-8af1f0eb4fd4","","","","","IC,LT1085","LINEAR","LT1085","","","","","","","LT1085","",""
"a54a1f6b-f6d0-4640-97b7-e4f4f806a515","","","","","IC,TDA1515","PHILIPS","TDA1515","","","","","","","TDA1515","",""
"ddf7128e-7b26-4c6e-97ab-0b000918518a","","","","","IC,ICL7106,DIP40","INTERSIL","ICL7106","MARS154","","","","","","ICL7106","DIP40",""
"e14af389-272a-4e4b-b377-4e2b2d1c5803","","","","","IC,ICL7107,DIP40","INTERSIL","ICL7107","MARS154","","","","","","ICL7107","DIP40",""
"d343f2ea-1195-44f7-a4c8-b9f2fec41427","","","","","IC,ICL7109,DIP40","INTERSIL","ICL7109","MARS155","","","","","","ICL7109","DIP40",""
"0913c32d-e4d3-41b8-b7a6-a23f9802ac03","","","","","IC,ICL7135,DIP28","INTERSIL","ICL7135","MARS155","","","","","","ICL7135","DIP28",""
"ade85aff-ecc5-4562-aabf-43a5a3309c90","","","","","IC,MAX133","MAXIM","MAX133","MARS155","","","","","","MAX133","",""
"0e21cee7-4de5-4048-9cfc-ed5f110fd7c7","","","","","IC,MAX708,SO8","MAXIM","MAX708","R403","","","","","","MAX708","SO8",""
"70681e14-a120-4ed5-8815-ca2d61553f9c","","","","","IC,PCA9554,TSSOP","NXP","PCA9554","R414","","","","","","PCA9554","TSSOP",""
"a8797138-73c8-4df4-afd3-838e71f7d776","","","","","IC,PCA9544,SO16W","TI","PCA9544","R413","","","","","","PCA9544","SO16W",""
"28eb1e48-15fe-4a3e-96bf-8bfa87970831","","","","","IC,24LC64,TSSOP8","MICROCHIP","24LC64","R412","","","","","","24LC64","TSSOP8",""
"d22fe279-c808-40e9-ace1-11829d0836da","","","","","IC,74HCT597,SO16","TI","74HCT597","R411","","","","","","74HCT597","SO16",""
"bbd4fac9-4d4e-4881-a3e1-89581b810b07","","","","","IC,AD825ARZ,SO8","AD","AD825ARZ","R410","","","","","","AD825ARZ","SO8",""
"b2a2e4d4-d5e9-4300-b3a4-2f1c0b8a2b2f","","","","","IC,74LCX574,TSSOP","ST","74LCX574","R408","","","","","","74LCX574","TSSOP",""
"dd197008-1b21-4d1c-8848-29828493c6c1","","","","","IC,74HC221,SO","NXP","74HC221","R406","","","","","","74HC221","SO",""
"2ae00c07-65a9-48ce-bed5-b6120ecbab80","","","","","IC,PCA9544AD,SO20W","NXP","PCA9544AD","R405","","","","","","PCA9544AD","SO20W",""
"97771ce6-87a4-45d7-900b-de5d1236ed31","","","","","IC,74HC86,SO","NATSEMI","74HC86","R407","","","","","","74HC86","SO",""
"ccf43375-8260-4f7f-9427-1408d2ad49d8","","","","","IC,74V1G86,SOT25","","74V1G86","R394","","","","","","74V1G86","SOT25",""
"b6324860-fa46-48cd-904b-c1072c833d9e","","","","","IC,74V1G4066,SOT25","","74V1G4066","R392","","","","","","74V1G4066","SOT25",""
"6ffbe5eb-7018-4d35-a666-baa656c2103e","","","","","IC,74V1G08,SOT25","","74V1G08","R387","","","","","","74V1G08","SOT25",""
"80db1599-bc17-4a51-a953-3582fddf79f8","","","","","IC,AD812,SO8","","AD812","R395","","","","","","AD812","SO8",""
"7dd9de65-6255-45bd-bfa1-1410a23da2ae","","","","","IC,MAX6383 XR24D2,SOT23","","MAX6383 XR24D2","R481","","","","","","MAX6383 XR24D2","SOT23",""
"48499c36-edc4-4bc3-81cb-cc29a5b4ceb2","","","","","IC,MAX6103,SOT23","","MAX6103","R482","","","","","","MAX6103","SOT23",""
"c6389347-8306-4661-84f9-6c0a1a4eb362","","","","","IC,AD8531,SOT25","","AD8531","R483, R484","","","","","","AD8531","SOT25",""
"c9d526f8-6d5d-4df4-9b98-38d634e609d7","","","","","IC,MAX6835 FXSD0-T,SOT25","","MAX6835 FXSD0-T","R485","","","","","","MAX6835 FXSD0-T","SOT25",""
"ff45f8a0-eb4d-4b3e-859c-6db800668439","","","","","IC,AD8531","","AD8531","R486","","","","","","AD8531","",""
"e44d17f8-8655-429f-8e04-b80d44902eaf","","","","","IC,MAX4450EUK","MAXIM","MAX4450EUK","R487","","","","","","MAX4450EUK","",""
"46e56ad9-d210-499d-8481-766812b9f1c3","","","","","IC,MC33164,SO8","ONSEMI","MC33164","R488, R490","","","","","","MC33164","SO8",""
"5206506f-bfa9-4099-a649-bc4a66d6d17f","","","","","IC,MAX4450EUK","MAXIM","MAX4450EUK","R489","","","","","","MAX4450EUK","",""
"5038c079-b531-4908-90c0-a3d22e9506c5","","","","","IC,TS431AILT","","TS431AILT","R492","","","","","","TS431AILT","",""
"0ead607f-32b9-4e1c-8bab-207a15bdb9f2","","","","","IC,CC3000MOD,MODULE","TI","CC3000MOD","R494","","","","","","CC3000MOD","MODULE",""
"b6602b41-210e-44af-a547-afc13a57a3e3","","","","","IC,HM62256,SO28","HITACHI","HM62256","R495","","","","","","HM62256","SO28",""
"9013e84c-34d1-4bef-8e41-c3172e2e86f9","","","","","IC,74HC373,SO20","TI","74HC373","R496, R497","","","","","","74HC373","SO20",""
"28942fa0-f3d4-4a59-bea5-04820d5207f9","","","","","IC,74HC573,SO20","TI","74HC573","R498, R503","","","","","","74HC573","SO20",""
"daa2378d-9f09-46e3-8972-8b095fcb0834","","","","","IC,TSA5510","NXP","TSA5510","R499","","","","","","TSA5510","",""
"069d90cc-9995-4a50-b0a4-64aff8f3d70f","","","","","IC,LEDTESTER PCB","","LEDTESTER PCB","R500","","","","","","LEDTESTER PCB","",""
"6f6f06ce-fafd-4c96-ba1d-df8d05f62faa","","","","","IC,SI4705-D60-GU-ND","SILABS","SI4705-D60-GU-ND","R501","","","","","","SI4705-D60-GU-ND","",""
"6ebf642a-5cdd-42b4-b771-0309cd525798","","","","","IC,74HC574","TI","74HC574","R502","","","","","","74HC574","",""
"7b92a9a4-eb11-488c-8959-10d716c5fea5","","","DIP8","","IC,LF442,DIP8","NATSEMI","LF442","A0116, A0053, A0064","","","","","","LF442","DIP8",""
"d4f79eb8-1891-4584-b3c4-328f4087b895","","","DIP8","","IC,24C01,DIP8","ATMEL","24C01","A0140","","","","","","24C01","DIP8",""
"e74dce98-c51e-48c4-9d18-b31c2cf12b7c","","","","","IC,SSP1117-5.0,SOT223","","SSP1117-5.0","A0150","C277893","","","","","SSP1117-5.0","SOT223",""
"8ccd6989-b8ed-4085-adf1-c31fee52ac2f","","","","","IC,EPM7160SLC84,PLCC84","ALTERA","EPM7160SLC84","A0146","","","","","","EPM7160SLC84","PLCC84",""
"42347a57-b1d1-4ff2-b8b9-4887dfa6139e","","","","","IC,PCF8574A,SO16W","NXP","PCF8574A","A0141","","","","","","PCF8574A","SO16W",""
"a10510f1-dd8c-47f8-9e59-8204bdb77403","","","","","IC,PCF8582E,DIP8","NXP","PCF8582E","A0106","","","","","","PCF8582E","DIP8",""
"0419448b-56db-4d18-b390-fd83aacf3920","","","","","IC,AD7245,DIP24S","ANALOG DEVICES","AD7245","A0044, A0040","","","","","","AD7245","DIP24S",""
"c68e9b7e-322b-40ce-af05-c52d315fa531","","","","","IC,LM393,DIP8","TI","LM393","A0045, A0065","","","","","","LM393","DIP8",""
"a59add38-0b2b-47cb-9b59-ee08871e25a5","","","","","IC,LT1085-3.3,TO220","LINEAR TECHNOLOGIES","LT1085-3.3","A0042","","","","","","LT1085-3.3","TO220",""
"4cfa4a92-d09f-4ad3-85ba-064df13bfceb","","","DIP14","","IC,74LS08,DIP14","TI","74LS08","A0041","","","","","","74LS08","DIP14",""
"720a2b02-58c6-4017-affb-69d4ef270bde","","","","","IC,87C51,PLCC44","INTEL","87C51","A0026","","","","","","87C51","PLCC44",""
"a0d5c8a5-b199-439a-bf3f-bdd23f709549","","","","","IC,CY62256-70,SO28","CYPRESS","CY62256-70","A0027","","","","","","CY62256-70","SO28",""
"fb545ad5-98c0-4f3a-b056-e34d2c49bbe3","","","DIP14","","IC,74LS02,DIP14","TI","74LS02","A0028","","","","","","74LS02","DIP14",""
"67d39b96-8112-4c12-8788-2435d21fa6a7","","","DIP8","","IC,LF356,DIP8","NATSEMI","LF356","A0039","","","","","","LF356","DIP8",""
"0ce65d10-95c9-431f-97ac-86b1dfe04c69","","","DIP14","","IC,74F00,DIP14","TI","74F00","A0110","","","","","","74F00","DIP14",""
"98fbaa6a-7ea9-4116-8a80-f9a84fbcbaa4","","","","","IC,MOC3020,DIP6","FAIRCHILD","MOC3020","A0104","","","","","","MOC3020","DIP6",""
"3d2ed532-74cd-4484-b831-da23223340f6","","","DIP8","","IC,SA555,DIP8","ST","SA555","A0029","","","","","","SA555","DIP8",""
"8913a315-2068-4eac-ac59-e08d748d0062","","","DIP8","","IC,TL061,DIP8","TI","TL061","A0043","","","","","","TL061","DIP8",""
"9253262b-b97c-4438-80ba-87ef7a55581a","","","DIP8","","IC,SN75158,DIP8","TI","SN75158","A0031","","","","","","SN75158","DIP8",""
"6e61fcb4-3cc2-4fd1-a8dc-25a7c86c341c","","","DIP8","","IC,TDA7052,DIP8","NXP","TDA7052","A0056","","","","","","TDA7052","DIP8",""
"54d23519-35fc-4aaa-9bb8-a107738e41fb","","","","","IC,74LS390,DIP16","TI","74LS390","A0033","","","","","","74LS390","DIP16",""
"9c2fa0d0-c1a1-4c28-ac0c-95c6cddb777a","","","","","IC,74LS244,DIP20","TI","74LS244","A0034","","","","","","74LS244","DIP20",""
"c4a54e3e-6a1c-4cc9-ad49-7870ed36536f","","","","","IC,74LS374,DIP20","TI","74LS374","A0048","","","","","","74LS374","DIP20",""
"e2b6843c-14d9-4c7a-8e8b-13be0d44a7f0","","","DIP14","","IC,LF347,DIP14","NATSEMI","LF347","A0057","","","","","","LF347","DIP14",""
"78ddee9b-8547-4d85-a20e-65104dd7c417","","","DIP8","","IC,CA3140,DIP8","RCA","CA3140","A0047","","","","","","CA3140","DIP8",""
"4f569638-c948-4133-98d3-1e53fcd4df1c","","","DIP8","","IC,LF411,DIP8","NATSEMI","LF411","A0037, A0049","","","","","","LF411","DIP8",""
"e9a2ce78-af19-4bd7-8ca3-556a9c7f3104","","","DIP14","","IC,LM339,DIP14","NATSEMI","LM339","A0035","","","","","","LM339","DIP14",""
"e6855f3b-4232-46c0-bc25-d2ee95c7c244","","","","","IC,DG444,DIP16","MAXIM","DG444","A0032, A0054","","","","","","DG444","DIP16",""
"7cd86efc-1921-4b10-84af-0775f85e9dca","","","DIP8","","IC,OP27,DIP8","MAXIM","OP27","A0060","","","","","","OP27","DIP8",""
"5f4ffb90-7fa6-4cfe-9f3d-005d76af1554","","","DIP8","","IC,LM358,DIP8","TI","LM358","A0063","","","","","","LM358","DIP8",""
"d8bee42f-dad7-4816-924d-17fa3dd46893","","","","","IC,74LS245,DIP20","TI","74LS245","A0062","","","","","","74LS245","DIP20",""
"c4325af8-80ba-4774-b330-14a348c822a6","","","DIP14","","IC,74LS04,DIP14","TI","74LS04","A0055","","","","","","74LS04","DIP14",""
"1cae8e06-c84a-4891-af4a-ffb50bf52b44","","","DIP18","","IC,DG528,DIP18","MAXIM","DG528","A0052","","","","","","DG528","DIP18",""
"ea2c3c62-e752-4a74-88b1-0051cc58f3dd","","","","","IC,LT1083C,TO237","LINEAR TECHNOLOGIES","LT1083C","A0006","","","","","","LT1083C","TO237",""
"c6d0aca2-1b6a-4d9e-a3b1-ad8d466b27d1","","","","","IC,MC7812,TO220","MOTOROLA","MC7812","A0005, A0021, A0007, A0023, A0020, A0019, A0017, A0018, A0015, A0014, A0013, A0022","","","","","","MC7812","TO220","regulator,linear"
"1bfdb0a0-605f-4d42-82ac-c6c5db118226","","","","","IC,LT1584-3.3,TO220","LINEAR TECHNOLOGIES","LT1584-3.3","A0008","","","","","","LT1584-3.3","TO220",""
"f3401b87-e752-486d-8dec-5ef0dde79f45","","","","","IC,MC7808,TO220","ONSEMI","MC7808","A0011","","","","","","MC7808","TO220","regulator,linear"
"190a9c33-e3cc-4616-9b21-47c8e8b040cc","","","","","IC,IS474","SHARP","IS474","A0010","","425-1179-5-ND","","","","IS474","",""
"96045f4d-5e7c-4919-9682-f182b601d2d4","","","","","IC,LT1084,TO247","LINEAR TECHNOLOGIES","LT1084","A0004","","","","","","LT1084","TO247",""
"0a3b6420-97de-4801-97dc-2c0504b28b56","","","","","IC,LT1085,TO220","LINEAR TECHNOLOGIES","LT1085","A0009","","","","","","LT1085","TO220",""
"f5ea421e-97ec-428a-a7b5-b855cfda9dca","","","","","IC,LM741,TO99","SGS","LM741","A0073","","","","","","LM741","TO99",""
"e775fe26-a911-44e1-9ef8-406966703ee0","","","","","IC,MC7908,TO220","ONSEMI","MC7908","A0024","","","","","","MC7908","TO220","regulator,linear"
"e2b6e028-61cb-4acc-8481-c7ae9a0a930c","","","SO127P600X500-8","","IC,AT25256,SO8","ATMEL","AT25256","A0078","","","","","","AT25256","SO8",""
"5daf7c79-d619-42b6-8adb-076cd89b3956","","","SO65P640X300-8","","IC,TL7700,TSSOP8","TI","TL7700","A0079, A0162","","","","","","TL7700","TSSOP8",""
"cce50964-b81f-4559-ae58-5cccf53b9b0c","","","","","IC,ICL7660,DIP8","INTERSIL","ICL7660","A0109","","","","","","ICL7660","DIP8",""
"00e2418a-f3d7-4e91-aa47-cf1860672e56","","","","","IC,74HC10,DIP14","HARRIS","74HC10","A0098","","","","","","74HC10","DIP14",""
"b2bc290f-23d6-43f0-bd3b-6eaaea4ff25c","","","","","IC,LM339,DIP14","ST","LM339","A0100","","","","","","LM339","DIP14",""
"2db9c22f-6550-4b9b-8604-666b5ed8e478","","","","","IC,78L05,TO92","SAMSUNG","78L05","A0099","","","","","","78L05","TO92",""
"795ba6f8-fb11-410f-8879-066cfa0ef9ac","","","","","IC,74LVX14MTR,SO14","ST","74LVX14MTR","A0169","","","","","","74LVX14MTR","SO14",""
"5e543765-1a5e-488c-af41-a33ee9cce455","","","","","IC,DAC0808,DIP16","NATIONAL SEMI","DAC0808","A0138","","","","","","DAC0808","DIP16",""
"93104c2f-2080-4eee-b7ee-79c4bde8cec9","","","","","IC,CD4029,DIP16","RCA","CD4029","A0249","","","","","","CD4029","DIP16",""
"d2a7c6a0-bc49-4d23-abde-9bd86b1f5220","","","","","IC,CD4028,DIP16","TI","CD4028","A0201","","","","","","CD4028","DIP16",""
"bdb8aaa4-5cd4-4df6-ac9f-f70156814ab7","","","","","IC,74LS247,DIP16","TI","74LS247","A0128","","","","","","74LS247","DIP16",""
"ccded487-86fa-4db1-8898-9336d28e5656","","","","","IC,LF412CP,DIP8","TI","LF412CP","A0252","","","","","","LF412CP","DIP8",""
"25ae37a7-46a3-4941-aeb3-67e1da10e34d","","","","","IC,X28C256,DIP28","XICOR","X28C256","A0233","","","","","","X28C256","DIP28",""
"91ece1be-48c3-44d0-a373-65f16547a123","","","","","IC,CD4543,DIP16","TI","CD4543","A0119","","","","","","CD4543","DIP16",""
"a25906e0-b0d7-4a0f-a9d2-9936064e597f","","","","","IC,ICL7660,DIP8","INTERSIL","ICL7660","A0231","","","","","","ICL7660","DIP8",""
"1f33b74d-cd81-4c9d-996c-8106f95f976d","","","","","IC,SN74LS247N,DIP16","TI","SN74LS247N","A0212, A0216","","","","","","SN74LS247N","DIP16",""
"d4848226-288b-4908-919e-c8bcc1532891","","","","","IC,CD4017,DIP16","TI","CD4017","A0205","","","","","","CD4017","DIP16",""
"b6e5a31a-e07f-4186-86a9-c151d356e22f","","","","","IC,CD4067,DIP24","RCA","CD4067","A0223","","","","","","CD4067","DIP24",""
"8d7350d3-0602-43dc-b8f4-3fe1129313cc","","","","","IC,LM385-1.2,TO92","NATIONAL","LM385-1.2","A0242","","","24117","","","LM385-1.2","TO92",""
"76bcd6a2-e034-40ff-89ae-64d86ea79b8f","","","","","IC,M24C32,SO8","ST","M24C32","A0181","","","","","","M24C32","SO8",""
"46d15e42-c449-4070-88ec-1dfd9141d9f4","","","","","IC,M24C02,SO8","ST","M24C02","A0178","","","","","","M24C02","SO8",""
"e8f44eb5-50c7-401d-8ce7-d89aa5ab214f","","","","","IC,LD1117,SOT223","ST","LD1117","A0166","","","","","","LD1117","SOT223",""
"f985aaad-989d-40e1-aeff-b30026e3a6fb","","","","","IC,PCA9534,SO16W","NXP","PCA9534","A0171","","","","","","PCA9534","SO16W",""
"a8af37d7-19d6-46cc-936c-b76bc06fd2fa","","","","","IC,REF102AU/2K5,SO8","LINEAR TECHNOLOGIES","REF102AU/2K5","A0188","","296-41381-1-ND","","","","REF102AU/2K5","SO8",""
"7631f1f8-e711-40df-aa66-9272f8a4aca5","","","","","IC,LM337,TO220","TI","LM337","A0619","","","","","","LM337","TO220",""
"b0271264-0158-495c-b506-143cdc9def60","","","","","IC,L7912,TO220","ST","L7912","A0586","","","","","","L7912","TO220",""
"3fbbd748-764c-493a-a794-c700848e85d8","","","","","IC,7812C,ISO220","JRC","7812C","A0616","","","","","","7812C","ISO220",""
"84d72390-9cdc-41eb-a0c1-5cec46d26009","","","","","IC,LM337,TO220","ONSEMI","LM337","A0613","","","","","","LM337","TO220",""
"1be958ec-816c-47eb-87fa-3b38142a509c","","","","","IC,LM7815,TO220","ON","LM7815","A0579","","","","","","LM7815","TO220",""
"a14d4cfd-62d9-4882-a209-116ce73ab9dd","","","","","IC,MC79M05,TO220","MOTOROLA","MC79M05","A0572","","","","","","MC79M05","TO220","regulator,linear"
"5ac4aa5c-5b6f-423b-ae18-0b9b039d2235","","","","","IC,LM7806,TO220","NATSEMI","LM7806","A0608","","","","","","LM7806","TO220",""
"cc4c8852-911f-47e6-b6d7-c5822acddec7","","","","","IC,MC7805,TO220","MOTOROLA","MC7805","A0578","","","","","","MC7805","TO220","regulator,linear"
"3282a2e6-75fb-4cc8-8f02-24337734800d","","","","","IC,LM78M12,TO220","NATSEMI","LM78M12","A0610","","","","","","LM78M12","TO220",""
"01c2294e-9f32-49bc-9efa-4a329649aec1","","","","","IC,LM2940-5,TO220","NATSEMI","LM2940-5","A0609","","","","","","LM2940-5","TO220",""
"916a07ad-242c-466e-953f-fa137694953d","","","","","IC,78M08,TO220","FAIRCHILD","78M08","A0618","","","","","","78M08","TO220",""
"6ce0f225-a9c2-4a94-8551-694bc2613283","","","","","IC,LM317,TO220","ST","LM317","A0617","","","","","","LM317","TO220",""
"fd3c37f2-5d8b-4107-9db8-738d2f18a49f","","","","","IC,LM340T5,TO220","NATSEMI","LM340T5","A0615","","","","","","LM340T5","TO220",""
"8f17c716-b44b-4843-a10a-6e43c8921b90","","","","","IC,MAX727,TO220-5","MAXIM","MAX727","A0621","","","","","","MAX727","TO220-5",""
"d760f81f-a59b-4b64-817c-eb7e41a8fac1","","","","","IC,MAX660,DIP8","MAXIM","MAX660","A0601","","","","","","MAX660","DIP8",""
"c2890ea3-42ad-49e4-8f5a-f9c6e719ee49","","","","","IC,LM393,DIP8","ST","LM393","A0583","","","","","","LM393","DIP8",""
"bc85bd4b-e429-4db8-ab52-6a592c9e55d4","","","","","IC,LM339,DIP14","NATSEMI","LM339","A0598","","","","","","LM339","DIP14",""
"55f2772a-ddb6-4903-9343-c127e6ae3701","","","","","IC,MOC3010,DIP8","MOTOROLA","MOC3010","A0589","","","","","","MOC3010","DIP8",""
"0c27a368-d863-4e58-bd6a-293a15092de3","","","","","IC,AK9201,DIP28","ASAHI KASEI","AK9201","A0576","","","","","","AK9201","DIP28",""
"a3e3534d-406f-45e7-a1ae-075312c9d739","","","","","IC,LM723,DIP14","NATSEMI","LM723","A0599","","","","","","LM723","DIP14",""
"cfd7c0f1-0fbd-40e4-ab6c-e2d59d7f3a96","","","","","IC,TDA8924,POWERSO24","NXP","TDA8924","A0602","","","","","","TDA8924","POWERSO24",""
"495b2609-93a5-4c5f-93f7-a5e446025e96","","","","","IC,LM2925T,TO220-5","NATSEMI","LM2925T","A0595","","","","","","LM2925T","TO220-5",""
"2f09fd5b-da8d-48b5-bde0-49815de0dad7","","","","","IC,MC7915,TO220","SAMSUNG","MC7915","A0605","","","","","","MC7915","TO220","regulator,linear"
"7dbb6ad9-e57c-4256-bcf6-ec546da6435f","","","","","IC,TMS99C14,DIP40","TI","TMS99C14","A0372","","","","","","TMS99C14","DIP40",""
"4c9a7dcf-a051-4749-beb4-cadb5a79a045","","","","","IC,EPM7256AQC208,TQFP208","ALTERA","EPM7256AQC208","A0371","","","","","","EPM7256AQC208","TQFP208",""
"767517b1-ef57-41a7-af3f-ca7a46437cf4","","","","","IC,PA19,TO3-8","APEX","PA19","A0377","","","","","","PA19","TO3-8",""
"07cfb446-d932-4e40-beb3-d0f2226af482","","","","","IC,ELH0021CK,TO3-8","ELANTEC","ELH0021CK","A0375","","","","","","ELH0021CK","TO3-8",""
"2746fe33-4f32-4aaf-98bd-73e4a012d0d6","","","","","IC,EL2008,TO3-8","ELANTEC","EL2008","A0376","","","","","","EL2008","TO3-8",""
"e1b8e26d-86a8-406d-9865-8eafeca883be","","","","","IC,LH0021,TO3-8","NATIONAL","LH0021","A0378","","","","","","LH0021","TO3-8",""
"4f718219-7f9d-49e1-9727-aaf804279d02","","","","","IC,MC74HC04,DIP14","MOTOROLA","MC74HC04","A0331","","","","","","MC74HC04","DIP14",""
"87abc755-bb84-4e58-8a72-9c61933851c9","","","","","IC,SN74HC86,DIP14","TI","SN74HC86","A0329","","","","","","SN74HC86","DIP14",""
"9eaf67a5-9f7c-439f-a48e-6557c6807d88","","","","","IC,SN74HC00,DIP14","TI","SN74HC00","A0332","","","","","","SN74HC00","DIP14",""
"a5f29e8f-89c8-473a-ad60-160885700a3a","","","","","IC,SN74HC21,DIP14","TI","SN74HC21","A0316","","","","","","SN74HC21","DIP14",""
"5122597d-65e7-4351-9244-5b221183150f","","","","","IC,MC14051,DIP16","MOTOROLA","MC14051","A0215","","","","","","MC14051","DIP16",""
"4bbc66ae-3b9e-4f37-9b34-01d1d5753f36","","","","","IC,39SF020,PLCC3","SST","39SF020","A0365","","","","","","39SF020","PLCC3",""
"b6050f47-34d4-4e1c-b068-68b68d47f21f","","","","","IC,LM311P,DIP8","TI","LM311P","A0320","","","","","","LM311P","DIP8",""
"f64240de-a6bc-49a1-924a-4d66783d996f","","","","","IC,LF411CP,DIP8","TI","LF411CP","A0323","","","","","","LF411CP","DIP8",""
"e9aa09c7-253d-47f9-90af-53c19415ecf1","","","","","IC,LMD18201,PENTAWATT","NATIONAL","LMD18201","A0368","","","","","","LMD18201","PENTAWATT",""
"70e08a3a-d5c9-4428-95e3-6d089c17087e","","","","","IC,L4931CZ33-AP,TO92","ST","L4931CZ33-AP","A0382","","","","","","L4931CZ33-AP","TO92",""
"60d9bb76-c906-43f5-a685-30100bbd7d8b","","","","","IC,74LVCX4245,SO24W","FAIRCHILD","74LVCX4245","A0364","","","","","","74LVCX4245","SO24W",""
"3a01dfbe-595d-4318-86d3-6fe4912b33ef","","","","","IC,LM741,DIP8","TI","LM741","A0325","","","","","","LM741","DIP8",""
"dd74c2db-fc8b-46b1-afec-496fd73386c6","","","","","IC,CD74HC393,DIP14","HARRIS","CD74HC393","A0312","","","","","","CD74HC393","DIP14",""
"363da630-a509-4497-a4a2-99b14cfd5367","","","","","IC,AP1C3T144C8,TQFP144","ALTERA","AP1C3T144C8","A0366","","","","","","AP1C3T144C8","TQFP144",""
"88a66b9b-69cb-45c7-95ff-f24cf8299128","","","","","IC,29LE010,PLCC32","SST","29LE010","A0373","","","","","","29LE010","PLCC32",""
"260d4e72-a828-45d3-911f-af58681c780d","","","","","IC,EPC2C35F484,BGA484","ALTERA","EPC2C35F484","A0370","","","","","","EPC2C35F484","BGA484",""
"1afeaf23-d23c-4293-bb25-5da190ae6482","","","","","IC,NE5532,SO8W","TI","NE5532","A0367","","","","","","NE5532","SO8W","opamp,dual"
"2c20d264-b3de-454d-9756-e46e744d7c41","","","","","IC,LTC1150CN8,DIP8","LINEAR","LTC1150CN8","A0137","","","","","","LTC1150CN8","DIP8",""
"7276e57a-ed25-48b9-afaa-2a37084726ad","","","","","IC,TC7650CPD,DIP14","MICROCHIP","TC7650CPD","A0133","","","","","","TC7650CPD","DIP14",""
"4f3756b6-7b10-4cfe-bab6-65c784a1f20a","","","","","IC,LM4562,SO8","NATIONAL","LM4562","A0279","","","","","","LM4562","SO8",""
"202632c5-2ec2-403d-9997-a48b8e024957","","","","","IC,CD74HC74,DIP14","TI","CD74HC74","A0302","","","","","","CD74HC74","DIP14",""
"d05fd7c8-7d8e-46eb-9a8a-d65a41a5cec8","","","","","IC,SN74HC08,DIP14","TI","SN74HC08","A0303","","","","","","SN74HC08","DIP14",""
"d6ef5a25-275e-44b1-8317-1765d1ede54e","","","","","IC,PCA9555,TSSOP","NXP","PCA9555","A0273","","","","","","PCA9555","TSSOP",""
"9fb0c72e-7bdf-43c1-8681-5c4bf3eb3ed9","","","","","IC,LM73,SOT23-6","TI","LM73","A0267","","","","","","LM73","SOT23-6",""
"577117e6-fcc4-4525-8c4b-893a30591c86","","","","","IC,HM62256,SO28W","HITACHO","HM62256","A0261","","","","","","HM62256","SO28W",""
"2e625e3c-8faa-4277-b907-ac05fdb7658e","","","","","IC,LM1496,DIP14","NATIONAL","LM1496","A0269","","","","","","LM1496","DIP14",""
"badd4b2c-89f0-4420-8244-21e372f0b430","","","","","IC,SN74HC574,DIP20","TI","SN74HC574","A0301","","","","","","SN74HC574","DIP20",""
"3a5e05fb-0aa3-4d13-a56f-399aecdd57ac","","","","","IC,SN74HC193,DIP16","TI","SN74HC193","A0304","","","","","","SN74HC193","DIP16",""
"608b5e8d-9529-4956-be93-5c104f1959ca","","","","","IC,CD4001,DIP14","TI","CD4001","A0313","","","","","","CD4001","DIP14",""
"b8987de8-f6b4-4513-abd0-204799ea66aa","","","","","IC,LTC1050CN,DIP14","LINEAR","LTC1050CN","A0295","","","","","","LTC1050CN","DIP14",""
"023659c7-b20a-4125-a3a4-be96551abe81","","","","","IC,SN74HC11,DIP14","TI","SN74HC11","A0314","","","","","","SN74HC11","DIP14",""
"34a2ecb6-565b-4157-af0c-d36a7b523d84","","","","","IC,CD4012,DIP14","HARRIS","CD4012","A0306","","","","","","CD4012","DIP14",""
"b3bb71d7-9701-4e88-b76c-f4ce5414118b","","","","","IC,LT1366,SO8","LINEAR","LT1366","A0265","","","","","","LT1366","SO8",""
"9f786e41-45d0-4dde-90ab-4c9c726a5c87","","","","","IC,SN74HC14,DIP14","TI","SN74HC14","A0309","","","","","","SN74HC14","DIP14",""
"8b95a938-54fa-4ec7-bb62-ef5976e81c72","","","","","IC,LT1004CZ-1.2,TO92","LINEAR","LT1004CZ-1.2","A0298","","","","","","LT1004CZ-1.2","TO92",""
"8782b697-f0cf-4b72-ae3e-cde2ac477609","","","","","IC,MT5C1008,SOJ","MICRON","MT5C1008","A0271","","","","","","MT5C1008","SOJ",""
